subject_id	rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-0010011	903.0	690.0	2302.0	1261.0	391.0	2479.0	5250.0	3014.0	995.0	3884.0	2218.0	1990.0	2183.0	3301.0	586.0	1429.0	1362.0	784.0	1468.0	922.0	4011.0	991.0	4568.0	4024.0	466.0	5419.0	6957.0	5542.0	3628.0	3884.0	315.0	450.0	339.0	2113.0	80122.5	992979.0	1368395.949419
sub-6568351	936.0	658.0	2358.0	1338.0	326.0	2948.0	5536.0	2859.0	855.0	5222.0	2237.0	2770.0	1974.0	3317.0	683.0	1598.0	1112.0	867.0	1505.0	1143.0	4054.0	1120.0	4462.0	3596.0	618.0	5845.0	7691.0	4594.0	3437.0	3741.0	388.0	400.0	407.0	2160.0	82755.4	1062350.0	1411036.945659
sub-0010029	978.0	718.0	1816.0	1794.0	294.0	3026.0	4858.0	3177.0	881.0	4881.0	2596.0	3118.0	2171.0	3386.0	627.0	1587.0	1315.0	873.0	1563.0	1303.0	4200.0	1315.0	4609.0	3738.0	587.0	6871.0	7286.0	4977.0	3994.0	3825.0	380.0	419.0	425.0	2285.0	85873.4	1126028.0	1517081.108782
sub-0010027	764.0	735.0	2330.0	1192.0	294.0	2363.0	5079.0	2803.0	1059.0	4209.0	2523.0	2544.0	1786.0	3489.0	668.0	1776.0	1403.0	941.0	1593.0	1050.0	4196.0	1102.0	5199.0	3620.0	668.0	5587.0	7969.0	4972.0	4511.0	3963.0	377.0	493.0	457.0	2603.0	84318.3	1061340.0	1499172.6222
sub-7333005	1060.0	795.0	1957.0	1895.0	581.0	3701.0	6475.0	3863.0	884.0	5240.0	2759.0	3819.0	2246.0	3968.0	682.0	1707.0	1480.0	770.0	1657.0	1769.0	4350.0	1507.0	5901.0	5201.0	805.0	5003.0	7464.0	6705.0	4236.0	4016.0	301.0	636.0	358.0	2780.0	96568.8	1221867.0	1664237.227948
sub-0010073	1221.0	753.0	3184.0	1784.0	499.0	3305.0	6462.0	4064.0	1028.0	6047.0	3025.0	3572.0	2334.0	4692.0	687.0	1889.0	1768.0	1212.0	2228.0	1484.0	4389.0	1300.0	5578.0	4843.0	755.0	8564.0	9739.0	6676.0	4656.0	4771.0	374.0	582.0	413.0	2875.0	106750.0	1285196.0	1714915.098625
sub-0010080	866.0	844.0	2503.0	1627.0	379.0	2845.0	5323.0	3253.0	987.0	4790.0	2579.0	3494.0	2103.0	3625.0	677.0	1666.0	1353.0	886.0	1392.0	1555.0	3918.0	1299.0	4848.0	4138.0	664.0	6451.0	6818.0	6253.0	3570.0	3427.0	358.0	463.0	344.0	2552.0	87849.2	1116192.0	1547601.309612
sub-0010042	1066.0	974.0	2531.0	1909.0	481.0	3586.0	7977.0	4165.0	1423.0	5715.0	2964.0	3774.0	2820.0	4541.0	611.0	1777.0	1645.0	1121.0	1879.0	1875.0	4874.0	1727.0	5420.0	5223.0	738.0	6513.0	7845.0	6858.0	3993.0	4253.0	411.0	512.0	411.0	2465.0	104077.0	1304192.0	1693464.574011
sub-1177160	744.0	653.0	1983.0	1986.0	342.0	2971.0	5800.0	3045.0	1005.0	5239.0	2279.0	3403.0	1979.0	3699.0	714.0	1533.0	1122.0	857.0	1400.0	1873.0	4548.0	1291.0	4984.0	4268.0	548.0	5090.0	7021.0	6730.0	4202.0	3363.0	289.0	602.0	352.0	2236.0	88153.0	1135375.0	1530173.748793
sub-4060823	728.0	634.0	2901.0	1676.0	359.0	3467.0	4943.0	3143.0	777.0	5451.0	2665.0	3302.0	2111.0	3417.0	708.0	1703.0	1416.0	1008.0	1732.0	1611.0	3952.0	1244.0	4984.0	4217.0	650.0	5663.0	7003.0	5350.0	4020.0	4615.0	357.0	548.0	325.0	2615.0	89295.5	1155264.0	1541521.791743
sub-1023964	904.0	568.0	2362.0	1384.0	490.0	3752.0	4395.0	4108.0	986.0	5747.0	2411.0	3054.0	1795.0	3569.0	649.0	1596.0	1458.0	810.0	1825.0	1128.0	4275.0	1139.0	5251.0	3995.0	693.0	6500.0	7370.0	5280.0	4303.0	4515.0	358.0	584.0	403.0	2568.0	90224.8	1150402.0	1524869.286237
sub-2741068	1058.0	786.0	3383.0	1905.0	444.0	3534.0	5859.0	3742.0	1181.0	5531.0	2451.0	4375.0	2030.0	4295.0	548.0	1411.0	2153.0	937.0	1797.0	2074.0	3060.0	1398.0	4209.0	5238.0	645.0	7979.0	9960.0	5377.0	4188.0	3550.0	337.0	529.0	504.0	2482.0	98951.4	1232242.0	1658155.072914
sub-0010010	1079.0	646.0	2665.0	1778.0	541.0	3278.0	6163.0	3920.0	1107.0	5639.0	3174.0	3603.0	2712.0	3834.0	676.0	2190.0	1943.0	1022.0	1996.0	1759.0	4757.0	1815.0	6019.0	5158.0	747.0	7237.0	9661.0	7695.0	4137.0	4782.0	436.0	606.0	388.0	2768.0	105933.0	1340866.0	1824002.376112
sub-2983819	925.0	584.0	2284.0	1501.0	408.0	2860.0	6088.0	3216.0	1025.0	5073.0	2445.0	3337.0	2076.0	3793.0	751.0	1240.0	1810.0	890.0	1932.0	1442.0	3910.0	1204.0	4711.0	3488.0	327.0	5844.0	5994.0	5039.0	3891.0	3603.0	362.0	504.0	358.0	2360.0	85277.0	1125460.0	1520578.234291
sub-0010043	639.0	559.0	1684.0	1161.0	247.0	1979.0	3514.0	1603.0	825.0	4404.0	1768.0	2911.0	1465.0	2564.0	568.0	1204.0	1020.0	671.0	1171.0	1162.0	3307.0	931.0	3970.0	3187.0	351.0	4116.0	5170.0	3992.0	3416.0	2980.0	303.0	359.0	334.0	1965.0	65501.1	923022.0	1299468.812469
sub-0010081	896.0	532.0	2020.0	1345.0	377.0	3071.0	5304.0	3485.0	894.0	4330.0	2293.0	3046.0	1908.0	3502.0	667.0	1369.0	1027.0	706.0	1145.0	1312.0	3821.0	1064.0	4346.0	3637.0	594.0	5051.0	6567.0	5097.0	3683.0	3485.0	352.0	461.0	326.0	2293.0	80003.3	1084831.0	1482693.87954
sub-0010075	988.0	1052.0	2663.0	1986.0	428.0	3161.0	5952.0	3528.0	1220.0	6850.0	3103.0	3962.0	2385.0	3937.0	727.0	1662.0	1536.0	1063.0	1577.0	2087.0	4590.0	1214.0	5283.0	4723.0	849.0	6886.0	8735.0	6149.0	4080.0	3666.0	332.0	507.0	396.0	2451.0	99727.0	1204306.0	1595521.029088
sub-0010072	652.0	684.0	1918.0	1595.0	449.0	3325.0	4463.0	3023.0	789.0	5060.0	2489.0	3186.0	2289.0	3275.0	743.0	1290.0	1209.0	804.0	1215.0	1553.0	4489.0	1107.0	4680.0	3781.0	498.0	5597.0	7216.0	5175.0	4421.0	4295.0	398.0	540.0	427.0	2359.0	84993.6	1060495.0	1437928.227948
sub-6953386	1318.0	1066.0	2176.0	1693.0	706.0	4197.0	7614.0	4483.0	1036.0	5738.0	3285.0	3228.0	2688.0	4487.0	942.0	1441.0	1396.0	1067.0	1617.0	1418.0	4800.0	1509.0	5807.0	5033.0	774.0	8344.0	8883.0	6553.0	4557.0	5847.0	403.0	688.0	457.0	2832.0	108085.0	1306108.0	1745027.071629
sub-0010086	1251.0	841.0	2531.0	1823.0	524.0	3443.0	6300.0	3653.0	1003.0	5158.0	2965.0	3516.0	2285.0	4097.0	616.0	1639.0	1377.0	828.0	1530.0	1711.0	4475.0	1274.0	5920.0	4296.0	722.0	7254.0	8115.0	6418.0	4644.0	4635.0	352.0	387.0	421.0	2389.0	98393.1	1216064.0	1618445.038774
sub-0021029	732.0	867.0	3502.0	2080.0	395.0	3348.0	5173.0	3293.0	871.0	6877.0	2681.0	4342.0	2374.0	3728.0	661.0	1621.0	2309.0	882.0	1466.0	2328.0	4031.0	1177.0	5230.0	4173.0	801.0	8145.0	10822.0	4431.0	4113.0	3515.0	409.0	558.0	475.0	2426.0	99836.7	1205309.0	1610385.680667
sub-0015027	1050.0	739.0	1704.0	1537.0	382.0	3066.0	5456.0	3066.0	956.0	4320.0	2430.0	3248.0	2097.0	3497.0	686.0	1466.0	1248.0	877.0	1442.0	1590.0	3771.0	1211.0	4474.0	3858.0	696.0	5177.0	6662.0	5546.0	3611.0	4031.0	284.0	511.0	328.0	2553.0	83570.6	1093027.0	1453695.183993
sub-8278680	1223.0	1030.0	2199.0	1686.0	577.0	3422.0	6283.0	4510.0	1201.0	4620.0	2997.0	2786.0	2530.0	4167.0	757.0	1730.0	1801.0	1093.0	2068.0	1568.0	4618.0	1469.0	5327.0	4980.0	856.0	7100.0	8136.0	6179.0	4848.0	4881.0	429.0	696.0	404.0	3073.0	101242.0	1251499.0	1701375.546748
sub-1771270	754.0	756.0	1657.0	1820.0	470.0	3224.0	5376.0	3707.0	983.0	5272.0	2568.0	3505.0	1915.0	3893.0	616.0	1262.0	1141.0	905.0	1532.0	1848.0	3475.0	1048.0	4469.0	3501.0	646.0	7026.0	6682.0	5539.0	3650.0	2867.0	344.0	607.0	325.0	2280.0	85663.6	1076727.0	1415689.788946
sub-0021027	877.0	757.0	2264.0	1642.0	299.0	2786.0	5045.0	3004.0	998.0	4612.0	2480.0	3219.0	2094.0	3401.0	685.0	1717.0	1517.0	870.0	2024.0	1722.0	4259.0	1554.0	4568.0	4413.0	649.0	6231.0	7508.0	5469.0	4196.0	3984.0	364.0	492.0	489.0	2212.0	88400.3	1102722.0	1511795.546128
sub-0010109	846.0	692.0	2435.0	1607.0	477.0	2677.0	4981.0	2753.0	822.0	3783.0	2112.0	3035.0	2114.0	3039.0	675.0	1437.0	1238.0	636.0	1589.0	1850.0	3524.0	1176.0	5012.0	3811.0	664.0	5792.0	7420.0	5048.0	3582.0	3196.0	309.0	476.0	309.0	2339.0	81456.9	1089593.0	1484032.661677
sub-5302451	1361.0	910.0	2368.0	1781.0	649.0	3685.0	5969.0	4252.0	1042.0	5770.0	3360.0	3055.0	2618.0	4403.0	717.0	1914.0	1544.0	1255.0	1988.0	1426.0	4467.0	1312.0	5521.0	4390.0	686.0	7228.0	9749.0	5908.0	4206.0	4240.0	472.0	660.0	367.0	2706.0	101982.0	1277949.0	1699729.632546
sub-3624598	1111.0	564.0	1735.0	1391.0	528.0	3157.0	6338.0	3558.0	1036.0	4606.0	2815.0	3502.0	2320.0	4000.0	627.0	1361.0	1638.0	933.0	1816.0	1578.0	3585.0	1038.0	4420.0	3865.0	658.0	6869.0	6364.0	5366.0	4446.0	3904.0	442.0	571.0	403.0	2637.0	89180.7	1195024.0	1575472.222988
sub-0016053	921.0	1016.0	2583.0	1736.0	585.0	3421.0	6427.0	3906.0	909.0	4659.0	3013.0	3649.0	2631.0	4345.0	744.0	1619.0	1691.0	944.0	1758.0	1703.0	4488.0	1273.0	5480.0	4406.0	876.0	6567.0	8471.0	5738.0	4652.0	4314.0	410.0	603.0	374.0	2996.0	98905.1	1275969.0	1704708.253496
sub-0021042	776.0	842.0	1980.0	1689.0	362.0	2531.0	3847.0	2989.0	1054.0	4449.0	2328.0	3312.0	1887.0	3017.0	465.0	1566.0	1334.0	794.0	1380.0	1495.0	3405.0	1274.0	4652.0	4037.0	673.0	5284.0	7041.0	4679.0	3436.0	3433.0	389.0	488.0	366.0	2053.0	79309.1	1020767.0	1388498.549421
sub-2950754	1231.0	659.0	2984.0	2019.0	456.0	3657.0	8273.0	4217.0	1406.0	6273.0	3578.0	4333.0	2681.0	5113.0	640.0	1881.0	1598.0	1071.0	1841.0	2240.0	5295.0	1240.0	5935.0	5756.0	730.0	7396.0	9958.0	7214.0	5287.0	5203.0	479.0	659.0	473.0	2868.0	114643.0	1412537.0	1902704.11979
sub-1050345	1183.0	815.0	2499.0	1904.0	474.0	3803.0	5215.0	3505.0	930.0	5812.0	2789.0	3231.0	2619.0	4187.0	744.0	1498.0	1976.0	843.0	1752.0	1683.0	4239.0	1350.0	5230.0	3683.0	687.0	7168.0	8386.0	5212.0	5592.0	4559.0	408.0	512.0	480.0	2911.0	97881.7	1277708.0	1709217.929732
sub-3048588	939.0	900.0	2585.0	1775.0	365.0	3010.0	6171.0	3677.0	1109.0	5399.0	2730.0	3915.0	2258.0	4146.0	699.0	1813.0	1519.0	874.0	1610.0	1874.0	4972.0	1327.0	5192.0	4421.0	827.0	7014.0	8094.0	5580.0	4102.0	3760.0	389.0	464.0	386.0	2731.0	96626.5	1184958.0	1656531.564508
sub-0015042	898.0	611.0	1963.0	1430.0	411.0	2825.0	5517.0	3047.0	1022.0	4933.0	2545.0	3158.0	2137.0	3456.0	603.0	1328.0	1511.0	865.0	1407.0	1491.0	3954.0	1383.0	4571.0	3896.0	462.0	5670.0	6456.0	5142.0	3768.0	4073.0	368.0	518.0	375.0	2285.0	84077.2	1086637.0	1442467.506671
sub-0015021	995.0	944.0	2816.0	1819.0	592.0	3313.0	5320.0	3512.0	945.0	5259.0	2590.0	3881.0	2355.0	3562.0	671.0	1368.0	1509.0	837.0	1467.0	1860.0	3456.0	1257.0	5424.0	3863.0	729.0	5865.0	8503.0	4219.0	3555.0	3027.0	343.0	586.0	338.0	2467.0	89246.1	1122331.0	1487571.714336
sub-0021021	1123.0	773.0	2992.0	1771.0	660.0	3978.0	7216.0	4889.0	1323.0	5627.0	3801.0	3794.0	2747.0	5477.0	952.0	2097.0	1697.0	1098.0	1571.0	1565.0	5544.0	1532.0	6390.0	5250.0	820.0	7406.0	10192.0	6870.0	4565.0	4867.0	464.0	634.0	430.0	2625.0	112739.0	1429437.0	1970358.063935
sub-0010106	837.0	931.0	1942.0	1654.0	283.0	3211.0	5958.0	2800.0	859.0	4511.0	2169.0	3242.0	1751.0	3303.0	636.0	1542.0	1476.0	908.0	2021.0	1628.0	4480.0	1379.0	4688.0	4390.0	791.0	6387.0	7471.0	5954.0	4409.0	3916.0	379.0	472.0	421.0	2798.0	89598.8	1095515.0	1476499.466927
sub-0021017	870.0	707.0	1844.0	1408.0	288.0	2419.0	4650.0	2791.0	966.0	4472.0	2612.0	2259.0	1806.0	3336.0	592.0	1351.0	1259.0	973.0	1632.0	1092.0	3569.0	1185.0	4243.0	3605.0	494.0	5623.0	6298.0	4845.0	3753.0	3604.0	356.0	425.0	419.0	2335.0	78082.5	1005598.0	1391376.711812
